부품번호,품명,수량,상위품목
80869600,안테나수신기,1,
80869882,"수신기,레이더용(아날로그수신부)",1,80869600
80869883,회로카드 조립체(아날로그수신모듈),10,80869882
80869884,"하우징,전자 구성품용(아날로그수신모듈용)",1,80869883
80869885,"판,설치용(몸체,아날로그수신모듈용)",1,80869884
MA3279-140,"삽입기,나사용(M2X1.0D)",249,80869884
MA3279-101,"삽입기,나사용(M2.5X1.0D)",72,80869884
MA3279-102,"삽입기,나사용(M3X1.0D)",2,80869884
80869886,"덮개,보호,먼지와 습기 밀폐용(상부덮개,아날로그수신모듈용)",1,80869883
80869887,"덮개,보호,먼지와 습기 밀폐용((하부덮개,아날로그수신모듈용)",1,80869883
80869888,"덮개,보호,먼지와 습기 밀폐용(내부A,아날로그수신모듈용)",1,80869883
80869889,"덮개,보호,먼지와 습기 밀폐용(내부B,아날로그수신모듈용)",2,80869883
80869890,"덮개,보호,먼지와 습기 밀폐용(내부C,아날로그수신모듈용)",1,80869883
80869891,"판,차폐용(아날로그수신모듈용)",1,80869883
80869892,"판,차폐용(아날로그수신모듈용)",1,80869891
MA3279-101,"삽입기,나사용(M2.5X1.0D)",16,80869891
SMA(F)2H-5050G1,"연결기,리셉터클형,전기용",8,80869891
M2.5X5 PH SEMS STS,"나사,와셔조립형",16,80869891
80869893,"판,차폐용(아날로그수신모듈용)",1,80869883
80869894,"판,차폐용(아날로그수신모듈용)",1,80869883
80869895,"판,차폐용(아날로그수신모듈용)",1,80869883
80869896,"판,차폐용(아날로그수신모듈용)",1,80869883
80869897,"덮개,보호,먼지와 습기 밀폐용(전면덮개조립체용)",1,80869883
80869898,"덮개,보호,먼지와 습기 밀폐용(전면용)",1,80869897
M20-10S2B-15(FASTENED),스크루드라이버 및 렌치조립체,2,80869897
80869899,"판,차폐용(아날로그수신모듈용)",1,80869883
80869900,인쇄회로판(하향변환),4,80869883
80869901,인쇄배선판(하향변환),1,80869900
PBY201209T-500Y-N,"차폐 비드,전자용",2,80869900
CL10C101JB8NNNC,"축전기,고정식,세라믹 유전체형",39,80869900
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",28,80869900
CL10C220JB8NNNC,"축전기,고정식,세라믹 유전체형",7,80869900
CBR06C208B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C308B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C408B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C508B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C608B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C708B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C808B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CBR06C908B5GAC,"축전기,고정식,세라믹 유전체형",8,80869900
CL10C010CB81PN,"축전기,고정식,세라믹 유전체형",8,80869900
CL10C1R2CB81PN,"축전기,고정식,세라믹 유전체형",8,80869900
CL10C1R5CB81PN,"축전기,고정식,세라믹 유전체형",8,80869900
LQG18HN1N2S00,"코일,전기용",8,80869900
LQG18HN1N5S00,"코일,전기용",8,80869900
LQG18HN1N8S00,"코일,전기용",8,80869900
LQG18HN2N2S00,"코일,전기용",8,80869900
LQG18HN2N7S00,"코일,전기용",8,80869900
LQG18HN3N3S00,"코일,전기용",8,80869900
LQG18HN3N9S00,"코일,전기용",8,80869900
LQG18HN4N7S00,"코일,전기용",8,80869900
LQG18HN5N6S00,"코일,전기용",8,80869900
CL10C180JB8NNNC,"축전기,고정식,세라믹 유전체형",1,80869900
CL10C102JB8NNNC,"축전기,고정식,세라믹 유전체형",33,80869900
CL10C4R7CB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869900
CL10C8R2CB8NNNC,"축전기,고정식,세라믹 유전체형",1,80869900
CL10C560JB8NNNC,"축전기,고정식,세라믹 유전체형",4,80869900
CL10C820JB8NNNC,"축전기,고정식,세라믹 유전체형",1,80869900
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",5,80869900
MADL-011021-14150T,"집적회로,디지털형",1,80869900
R4D3200P400A2,"필터,대역통과용",1,80869900
R4D690P10F1,"필터,대역통과용",1,80869900
RL60B8D,"필터,대역통과용",2,80869900
046701.5NRHF,"퓨즈,밀폐관형",1,80869900
MCX(F)PCB-6040S,"연결기,리셉터클형,전기용",3,80869900
MMCX(F)ST-PCB-4520,"연결기,리셉터클형,전기용",9,80869900
HB11-1-18-(5.0/3.5),"연결기,플러그형,전기용",1,80869900
0805AS-015J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-018J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-022J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-027J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-033J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-036J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-039J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-047J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-056J-01,"인덕턴스 표준기,고정식",2,80869900
0805AS-012J-01,"인덕턴스 표준기,고정식",2,80869900
LQG18HN18NJ00,"코일,전기용",2,80869900
LQG18HN22NJ00,"코일,전기용",2,80869900
LQG18HN27NJ00,"코일,전기용",2,80869900
LQG18HN33NJ00,"코일,전기용",2,80869900
LQG18HN39NJ00,"코일,전기용",2,80869900
LQG18HN47NJ00,"코일,전기용",2,80869900
LQG18HN56NJ00,"코일,전기용",2,80869900
0805AS-R68J-01,"인덕턴스 표준기,고정식",2,80869900
0805AS-R82J-01,"인덕턴스 표준기,고정식",1,80869900
0805AS-R15J-01,"인덕턴스 표준기,고정식",4,80869900
0805AS-R33J-01,"인덕턴스 표준기,고정식",1,80869900
LQG18HN68NJ00,"코일,전기용",1,80869900
NFM41PC155B1H3L,"필터,무선주파수 혼신용",1,80869900
NFM21CC223R1H3,"필터,무선주파수 혼신용",5,80869900
RC2012J1R8CS,"저항기,고정식,피막형",1,80869900
RC1608J512CS,"저항기,고정식,피막형",2,80869900
RC1608J120CS,"저항기,고정식,피막형",8,80869900
RC1608J431CS,"저항기,고정식,피막형",10,80869900
RC1608J180CS,"저항기,고정식,피막형",11,80869900
RC1608J301CS,"저항기,고정식,피막형",22,80869900
RC1608J000CS,"저항기,고정식,피막형",3,80869900
RC1608J5R6CS,"저항기,고정식,피막형",3,80869900
RC1608J9R1CS,"저항기,고정식,피막형",3,80869900
RC1608J150CS,"저항기,고정식,피막형",3,80869900
RC1608J200CS,"저항기,고정식,피막형",3,80869900
RC1608J220CS,"저항기,고정식,피막형",3,80869900
RC1608J240CS,"저항기,고정식,피막형",3,80869900
RC1608J270CS,"저항기,고정식,피막형",3,80869900
RC1608J300CS,"저항기,고정식,피막형",3,80869900
RC1608J330CS,"저항기,고정식,피막형",3,80869900
RC1608J360CS,"저항기,고정식,피막형",3,80869900
RC1608J390CS,"저항기,고정식,피막형",3,80869900
RC1608J420CS,"저항기,고정식,피막형",3,80869900
RC1608J470CS,"저항기,고정식,피막형",3,80869900
RC1608J560CS,"저항기,고정식,피막형",3,80869900
RC1608J121CS,"저항기,고정식,피막형",6,80869900
RC1608J151CS,"저항기,고정식,피막형",6,80869900
RC1608J181CS,"저항기,고정식,피막형",6,80869900
RC1608J201CS,"저항기,고정식,피막형",6,80869900
RC1608J221CS,"저항기,고정식,피막형",6,80869900
RC1608J241CS,"저항기,고정식,피막형",6,80869900
RC1608J271CS,"저항기,고정식,피막형",6,80869900
RC1608J331CS,"저항기,고정식,피막형",6,80869900
RC1608J361CS,"저항기,고정식,피막형",6,80869900
RC1608J391CS,"저항기,고정식,피막형",6,80869900
RC1608J471CS,"저항기,고정식,피막형",6,80869900
RC1608J511CS,"저항기,고정식,피막형",6,80869900
RC1608J561CS,"저항기,고정식,피막형",6,80869900
RC1608J621CS,"저항기,고정식,피막형",6,80869900
RC1608J681CS,"저항기,고정식,피막형",6,80869900
RC1608J751CS,"저항기,고정식,피막형",6,80869900
RC1608J821CS,"저항기,고정식,피막형",6,80869900
RC1608J911CS,"저항기,고정식,피막형",6,80869900
RC1608J102CS,"저항기,고정식,피막형",11,80869900
RC1608J103CS,"저항기,고정식,피막형",5,80869900
RC1608J510CS,"저항기,고정식,피막형",4,80869900
RC1608J4R7CS,"저항기,고정식,피막형",1,80869900
RC1608J123CS,"저항기,고정식,피막형",2,80869900
RC1608J133CS,"저항기,고정식,피막형",1,80869900
RC1608J112CS,"저항기,고정식,피막형",2,80869900
RC1608J122CS,"저항기,고정식,피막형",2,80869900
RC1608J132CS,"저항기,고정식,피막형",4,80869900
RC1608J152CS,"저항기,고정식,피막형",5,80869900
RL2010FK-070R062L,"저항기,고정식,피막형",1,80869900
RC1608J302CS,"저항기,고정식,피막형",3,80869900
RC1608J332CS,"저항기,고정식,피막형",3,80869900
RC1608J362CS,"저항기,고정식,피막형",3,80869900
RC1608J392CS,"저항기,고정식,피막형",3,80869900
RC1608J432CS,"저항기,고정식,피막형",1,80869900
RC1608J472CS,"저항기,고정식,피막형",1,80869900
RC1608J562CS,"저항기,고정식,피막형",1,80869900
RC1608J622CS,"저항기,고정식,피막형",1,80869900
RC1608J682CS,"저항기,고정식,피막형",1,80869900
RC1608J912CS,"저항기,고정식,피막형",1,80869900
RC1608J153CS,"저항기,고정식,피막형",1,80869900
RC1608J183CS,"저항기,고정식,피막형",1,80869900
RC1608J203CS,"저항기,고정식,피막형",1,80869900
RC1608J223CS,"저항기,고정식,피막형",1,80869900
RC1608J750CS,"저항기,고정식,피막형",2,80869900
RC1608J820CS,"저항기,고정식,피막형",2,80869900
RC1608J910CS,"저항기,고정식,피막형",2,80869900
RC1608J182CS,"저항기,고정식,피막형",2,80869900
RC1608J202CS,"저항기,고정식,피막형",2,80869900
RC1608J222CS,"저항기,고정식,피막형",2,80869900
RC1608J272CS,"저항기,고정식,피막형",2,80869900
TAJA106K016RNJ,"축전기,고정식,전기분해형",25,80869900
XMC0204P2-30G,검출기(신호용),1,80869900
TQL9092,"증폭기,무선 주파수용",1,80869900
MCA-50MH+,"혼합 스테이지,주파수용",1,80869900
BNT02,"증폭기,무선 주파수용",2,80869900
SYM-30DHW,"혼합 스테이지,주파수용",1,80869900
PE4312C-Z,"감쇠기,가변식",2,80869900
BBA02,"증폭기,무선 주파수용",2,80869900
TVA0600N09,"저항기 회로망,열민감식",1,80869900
BT09AG,"증폭기,무선 주파수용",1,80869900
TCD-20-4+,검출기(신호용),1,80869900
AD8310ARMZ,"집적회로,디지털형",1,80869900
LM2904DGKR,"집적회로,디지털형",1,80869900
MAX4375HEUB+,"집적회로,디지털형",1,80869900
MIC5205-5.0YM5,"조정기,전압용",4,80869900
MIC39102YM,"조정기,전압용",1,80869900
THT-103-728-10,라벨,1,80869900
1B31,"절연제,전기용",1,80869900
80869902,인쇄회로판(국부신호증폭/분배1),1,80869883
80869903,인쇄배선판(국부신호증폭/분배1),1,80869902
PBY201209T-500Y-N,"차폐 비드,전자용",1,80869902
SBK160808T-121Y-S,"차폐 비드,전자용",2,80869902
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",15,80869902
CL10C180JB8NNNC,"축전기,고정식,세라믹 유전체형",23,80869902
CL10C0R3BB8NNNC,"축전기,고정식,세라믹 유전체형",4,80869902
CL10C102JB8NNNC,"축전기,고정식,세라믹 유전체형",1,80869902
CL10C331JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869902
CL10C390JB8NNNC,"축전기,고정식,세라믹 유전체형",1,80869902
CBR06C208B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C308B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C408B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C508B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C608B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C708B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C808B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CBR06C908B5GAC,"축전기,고정식,세라믹 유전체형",4,80869902
CL10C010CB81PN,"축전기,고정식,세라믹 유전체형",4,80869902
CL10C1R2CB81PN,"축전기,고정식,세라믹 유전체형",4,80869902
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869902
R4D3890P400A2,"필터,대역통과용",1,80869902
LFCN-4400+,"필터,저주파 통과용",1,80869902
MCX(F)RA-PCB-6020-S105,"연결기,리셉터클형,전기용",1,80869902
MMCX(F)ST-PCB-4520,"연결기,리셉터클형,전기용",1,80869902
MCX(M)PCB-5925,"연결기,리셉터클형,전기용",4,80869902
530480610,"연결기,플러그형,전기용",1,80869902
0805AS-015J-01,"인덕턴스 표준기,고정식",1,80869902
LQG18HN1N2S00,"코일,전기용",2,80869902
LQG18HN1N5S00,"코일,전기용",2,80869902
LQG18HN1N8S00,"코일,전기용",2,80869902
LQG18HN2N2S00,"코일,전기용",2,80869902
LQG18HN2N7S00,"코일,전기용",2,80869902
LQG18HN3N3S00,"코일,전기용",2,80869902
LQG18HN3N9S00,"코일,전기용",2,80869902
LQG18HN4N7S00,"코일,전기용",2,80869902
LQG18HN5N6S00,"코일,전기용",2,80869902
0805AS-3N3G-01,"인덕턴스 표준기,고정식",1,80869902
NFM41PC155B1H3L,"필터,무선주파수 혼신용",1,80869902
NFM21CC223R1H3,"필터,무선주파수 혼신용",2,80869902
RC1608J180CS,"저항기,고정식,피막형",7,80869902
RC1608J5R6CS,"저항기,고정식,피막형",5,80869902
RC1608J9R1CS,"저항기,고정식,피막형",5,80869902
RC1608J100CS,"저항기,고정식,피막형",5,80869902
RC1608J150CS,"저항기,고정식,피막형",5,80869902
RC1608J200CS,"저항기,고정식,피막형",5,80869902
RC1608J220CS,"저항기,고정식,피막형",5,80869902
RC1608J240CS,"저항기,고정식,피막형",5,80869902
RC1608J270CS,"저항기,고정식,피막형",5,80869902
RC1608J300CS,"저항기,고정식,피막형",5,80869902
RC1608J301CS,"저항기,고정식,피막형",14,80869902
RC1608J181CS,"저항기,고정식,피막형",10,80869902
RC1608J201CS,"저항기,고정식,피막형",10,80869902
RC1608J221CS,"저항기,고정식,피막형",10,80869902
RC1608J241CS,"저항기,고정식,피막형",10,80869902
RC1608J271CS,"저항기,고정식,피막형",10,80869902
RC1608J331CS,"저항기,고정식,피막형",10,80869902
RC1608J361CS,"저항기,고정식,피막형",10,80869902
RC1608J391CS,"저항기,고정식,피막형",10,80869902
RC1608J471CS,"저항기,고정식,피막형",10,80869902
RC1608J511CS,"저항기,고정식,피막형",10,80869902
RC1608J561CS,"저항기,고정식,피막형",10,80869902
RC1608J621CS,"저항기,고정식,피막형",10,80869902
RC1608J681CS,"저항기,고정식,피막형",10,80869902
RC1608J751CS,"저항기,고정식,피막형",10,80869902
RC1608J821CS,"저항기,고정식,피막형",10,80869902
RC1608J911CS,"저항기,고정식,피막형",10,80869902
RC1608J510CS,"저항기,고정식,피막형",1,80869902
RC1608J000CS,"저항기,고정식,피막형",5,80869902
RC1608J822CS,"저항기,고정식,피막형",4,80869902
RC1608J562CS,"저항기,고정식,피막형",3,80869902
RC1608J622CS,"저항기,고정식,피막형",3,80869902
RC1608J682CS,"저항기,고정식,피막형",3,80869902
RC1608J752CS,"저항기,고정식,피막형",3,80869902
RC1608J912CS,"저항기,고정식,피막형",3,80869902
RC1608J123CS,"저항기,고정식,피막형",2,80869902
RC1608J153CS,"저항기,고정식,피막형",2,80869902
RC1608J183CS,"저항기,고정식,피막형",2,80869902
RC1608J203CS,"저항기,고정식,피막형",2,80869902
RC1608J223CS,"저항기,고정식,피막형",2,80869902
RC1608J273CS,"저항기,고정식,피막형",2,80869902
RC1608J102CS,"저항기,고정식,피막형",7,80869902
RC1608J472CS,"저항기,고정식,피막형",2,80869902
RC1608J103CS,"저항기,고정식,피막형",1,80869902
RC1608J120CS,"저항기,고정식,피막형",6,80869902
RC1608J431CS,"저항기,고정식,피막형",12,80869902
RL2010FK-070R062L,"저항기,고정식,피막형",1,80869902
RC1608J112CS,"저항기,고정식,피막형",3,80869902
RC1608J122CS,"저항기,고정식,피막형",3,80869902
RC1608J132CS,"저항기,고정식,피막형",3,80869902
RC1608J152CS,"저항기,고정식,피막형",3,80869902
RC1608J182CS,"저항기,고정식,피막형",3,80869902
RC1608J202CS,"저항기,고정식,피막형",3,80869902
RC1608J222CS,"저항기,고정식,피막형",3,80869902
RC1608J242CS,"저항기,고정식,피막형",3,80869902
RC1608J272CS,"저항기,고정식,피막형",3,80869902
RC1608J302CS,"저항기,고정식,피막형",3,80869902
RC1608J332CS,"저항기,고정식,피막형",3,80869902
RC1608J432CS,"저항기,고정식,피막형",1,80869902
RC1608J512CS,"저항기,고정식,피막형",1,80869902
TAJA106K016RNJ,"축전기,고정식,전기분해형",10,80869902
RBDC-20-63+,검출기(신호용),1,80869902
GVA-63+,"증폭기,무선 주파수용",1,80869902
AD8317ACPZ-R7,"변환기,디지털-아날로그 변환용",1,80869902
LM2904DGKR,"집적회로,디지털형",1,80869902
NC7SZU04M5X,"집적회로,디지털형",1,80869902
HMC326MS8GE,"증폭기,무선 주파수용",1,80869902
WP4S+,"분배기,전력,무선 주파수",1,80869902
MIC5219-5.0YM5,"조정기,전압용",1,80869902
MAX4375HEUB+,"집적회로,디지털형",1,80869902
MIC5205-5.0YM5,"조정기,전압용",1,80869902
THT-103-728-10,라벨,1,80869902
1B31,"절연제,전기용",1,80869902
80869904,인쇄회로판(국부신호증폭/분배3),1,80869883
80869905,인쇄배선판(국부신호증폭/분배3),1,80869904
PBY201209T-500Y-N,"차폐 비드,전자용",2,80869904
SBK160808T-121Y-S,"차폐 비드,전자용",2,80869904
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",22,80869904
CL10C101JB8NNNC,"축전기,고정식,세라믹 유전체형",42,80869904
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869904
R4D750P10A2,"필터,대역통과용",1,80869904
LFCN-800+,"필터,저주파 통과용",5,80869904
MCX(F)RA-PCB-6020-S105,"연결기,리셉터클형,전기용",1,80869904
MMCX(F)ST-PCB-4520,"연결기,리셉터클형,전기용",1,80869904
MCX(M)PCB-5925,"연결기,리셉터클형,전기용",4,80869904
530480810,"연결기,플러그형,전기용",1,80869904
0805AS-082J-01,"인덕턴스 표준기,고정식",1,80869904
LQG18HN8N2J00,"코일,전기용",2,80869904
LQG18HN10NJ00,"코일,전기용",2,80869904
LQG18HN12NJ00,"코일,전기용",2,80869904
LQG18HN15NJ00,"코일,전기용",2,80869904
LQG18HN18NJ00,"코일,전기용",2,80869904
LQG18HN22NJ00,"코일,전기용",2,80869904
LQG18HN27NJ00,"코일,전기용",2,80869904
LQG18HN33NJ00,"코일,전기용",2,80869904
LQG18HN39NJ00,"코일,전기용",2,80869904
LQG18HN47NJ00,"코일,전기용",2,80869904
LQG18HN56NJ00,"코일,전기용",2,80869904
LQG18HN68NJ00,"코일,전기용",2,80869904
LQG18HN82NJ00,"코일,전기용",2,80869904
0805AS-039J-01,"인덕턴스 표준기,고정식",4,80869904
NFM41PC155B1H3L,"필터,무선주파수 혼신용",2,80869904
NFM21CC223R1H3,"필터,무선주파수 혼신용",3,80869904
RC2012J240CS,"저항기,고정식,피막형",1,80869904
RC1608J910CS,"저항기,고정식,피막형",1,80869904
RC1608J180CS,"저항기,고정식,피막형",10,80869904
RC1608J820CS,"저항기,고정식,피막형",2,80869904
RC1608J301CS,"저항기,고정식,피막형",20,80869904
RC1608J510CS,"저항기,고정식,피막형",2,80869904
RC1608J562CS,"저항기,고정식,피막형",3,80869904
RC1608J622CS,"저항기,고정식,피막형",3,80869904
RC1608J682CS,"저항기,고정식,피막형",3,80869904
RC1608J582CS,"저항기,고정식,피막형",3,80869904
RC1608J822CS,"저항기,고정식,피막형",3,80869904
RC1608J912CS,"저항기,고정식,피막형",3,80869904
RC1608J123CS,"저항기,고정식,피막형",2,80869904
RC1608J153CS,"저항기,고정식,피막형",2,80869904
RC1608J183CS,"저항기,고정식,피막형",2,80869904
RC1608J203CS,"저항기,고정식,피막형",2,80869904
RC1608J100CS,"저항기,고정식,피막형",5,80869904
RC1608J102CS,"저항기,고정식,피막형",14,80869904
RC1608J512CS,"저항기,고정식,피막형",4,80869904
RC1608J472CS,"저항기,고정식,피막형",2,80869904
RC1608J5R6CS,"저항기,고정식,피막형",4,80869904
RC1608J9R1CS,"저항기,고정식,피막형",4,80869904
RC1608J120CS,"저항기,고정식,피막형",4,80869904
RC1608J150CS,"저항기,고정식,피막형",4,80869904
RC1608J200CS,"저항기,고정식,피막형",4,80869904
RC1608J220CS,"저항기,고정식,피막형",4,80869904
RC1608J240CS,"저항기,고정식,피막형",4,80869904
RC1608J221CS,"저항기,고정식,피막형",8,80869904
RC1608J241CS,"저항기,고정식,피막형",8,80869904
RC1608J271CS,"저항기,고정식,피막형",8,80869904
RC1608J331CS,"저항기,고정식,피막형",8,80869904
RC1608J361CS,"저항기,고정식,피막형",8,80869904
RC1608J391CS,"저항기,고정식,피막형",8,80869904
RC1608J431CS,"저항기,고정식,피막형",8,80869904
RC1608J471CS,"저항기,고정식,피막형",8,80869904
RC1608J511CS,"저항기,고정식,피막형",8,80869904
RC1608J561CS,"저항기,고정식,피막형",8,80869904
RC1608J621CS,"저항기,고정식,피막형",8,80869904
RC1608J681CS,"저항기,고정식,피막형",8,80869904
RC1608J751CS,"저항기,고정식,피막형",8,80869904
RC1608J821CS,"저항기,고정식,피막형",8,80869904
RC1608J911CS,"저항기,고정식,피막형",8,80869904
RC1608J104CS,"저항기,고정식,피막형",1,80869904
RL2010FK-070R062L,"저항기,고정식,피막형",1,80869904
RC1608J103CS,"저항기,고정식,피막형",5,80869904
RC1608J182CS,"저항기,고정식,피막형",3,80869904
RC1608J202CS,"저항기,고정식,피막형",3,80869904
RC1608J222CS,"저항기,고정식,피막형",3,80869904
RC1608J242CS,"저항기,고정식,피막형",3,80869904
RC1608J272CS,"저항기,고정식,피막형",3,80869904
RC1608J302CS,"저항기,고정식,피막형",3,80869904
RC1608J332CS,"저항기,고정식,피막형",3,80869904
RC1608J362CS,"저항기,고정식,피막형",1,80869904
RC1608J392CS,"저항기,고정식,피막형",1,80869904
RC1608J112CS,"저항기,고정식,피막형",2,80869904
RC1608J122CS,"저항기,고정식,피막형",2,80869904
RC1608J132CS,"저항기,고정식,피막형",2,80869904
RC1608J152CS,"저항기,고정식,피막형",2,80869904
TAJA106K016RNJ,"축전기,고정식,전기분해형",13,80869904
T491A475K025AT,"축전기,고정식,전기분해형",4,80869904
TCD-20-4+,검출기(신호용),1,80869904
TQP369182,"증폭기,무선 주파수용",1,80869904
ADP-2-9+,"분배기,전력,무선 주파수",3,80869904
AD8313ARMZ,"집적회로,디지털형",1,80869904
LM2904DGKR,"집적회로,디지털형",1,80869904
JSPHS-1000+,"위상변환기,전자식",4,80869904
BG13D,"증폭기,무선 주파수용",4,80869904
MAX4375HEUB+,"집적회로,디지털형",1,80869904
MIC39101-5.0YM,"조정기,전압용",1,80869904
MIC5205-5.0YM5,"조정기,전압용",1,80869904
MIC5205YM5,"조정기,전압용",1,80869904
ST-32ETA10㏀(14),"저항기,조절식",4,80869904
THT-103-728-10,라벨,1,80869904
PERMANENT INK(P3),접착제,1,80869904
1B31,"절연제,전기용",1,80869904
80869906,인쇄회로판(점검신호분배),1,80869883
80869907,인쇄배선판(점검신호분배),1,80869906
CL10C220JB8NNNC,"축전기,고정식,세라믹 유전체형",13,80869906
MCX(F)RA-PCB-6020-S105,"연결기,리셉터클형,전기용",1,80869906
MCX(M)PCB-5925,"연결기,리셉터클형,전기용",4,80869906
RC1608J120CS,"저항기,고정식,피막형",4,80869906
RC1608J150CS,"저항기,고정식,피막형",4,80869906
RC1608J180CS,"저항기,고정식,피막형",4,80869906
RC1608J200CS,"저항기,고정식,피막형",4,80869906
RC1608J220CS,"저항기,고정식,피막형",4,80869906
RC1608J240CS,"저항기,고정식,피막형",4,80869906
RC1608J221CS,"저항기,고정식,피막형",8,80869906
RC1608J241CS,"저항기,고정식,피막형",8,80869906
RC1608J271CS,"저항기,고정식,피막형",8,80869906
RC1608J301CS,"저항기,고정식,피막형",8,80869906
RC1608J331CS,"저항기,고정식,피막형",8,80869906
RC1608J361CS,"저항기,고정식,피막형",8,80869906
RC1608J391CS,"저항기,고정식,피막형",8,80869906
RC1608J431CS,"저항기,고정식,피막형",8,80869906
WP4L+,"분배기,전력,무선 주파수",1,80869906
THT-103-728-10,라벨,1,80869906
80869908,인쇄회로판(전원/제어),1,80869883
80869909,인쇄배선판(전원/제어),1,80869908
16SEV47M5X5.5,"축전기,고정식,전기분해형",4,80869908
BLM21PG600SN1,"차폐 비드,전자용",7,80869908
BLM18PG300SN1,"차폐 비드,전자용",4,80869908
SBK160808T-121Y-N,"차폐 비드,전자용",62,80869908
PBY201209T-500Y-N,"차폐 비드,전자용",44,80869908
CL10B474KO8NNNC,"축전기,고정식,세라믹 유전체형",23,80869908
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",52,80869908
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869908
CL10B333KB8NNNC,"축전기,고정식,세라믹 유전체형",4,80869908
WP130WDT/EGW,발광 다이오드,4,80869908
046701.5NRHF,"퓨즈,밀폐관형",3,80869908
0467.500NRHF,"퓨즈,밀폐관형",1,80869908
87833-1419,"연결기,플러그형,전기용",1,80869908
DS1025-05-2x8P8BV1,"연결기,플러그형,전기용",1,80869908
501876-2240,"연결기,플러그형,전기용",1,80869908
DS1026-05-2*9S8BV,"연결기,플러그형,전기용",4,80869908
53047-0810,"연결기,플러그형,전기용",1,80869908
53047-0610,"연결기,플러그형,전기용",1,80869908
NFM41PC155B1H3L,"필터,무선주파수 혼신용",2,80869908
NFM21CC223R1H3,"필터,무선주파수 혼신용",6,80869908
SCO-103350ADR-48.000M,"발진기,수정 제어형",1,80869908
RC1608J472CS,"저항기,고정식,피막형",13,80869908
RC1608J220CS,"저항기,고정식,피막형",24,80869908
RC1608J000CS,"저항기,고정식,피막형",9,80869908
RC1608J103CS,"저항기,고정식,피막형",2,80869908
RC1608J331CS,"저항기,고정식,피막형",5,80869908
RC1608J121CS,"저항기,고정식,피막형",3,80869908
CRL1206-JW-R062ELF,"저항기,고정식,피막형",1,80869908
RC1608J750CS,"저항기,고정식,피막형",1,80869908
RC1608J820CS,"저항기,고정식,피막형",1,80869908
RC1608J910CS,"저항기,고정식,피막형",1,80869908
RC1608J100CS,"저항기,고정식,피막형",1,80869908
RC1608J151CS,"저항기,고정식,피막형",1,80869908
RC1608J181CS,"저항기,고정식,피막형",1,80869908
RC1608J302CS,"저항기,고정식,피막형",3,80869908
RC1608J332CS,"저항기,고정식,피막형",3,80869908
RC1608J362CS,"저항기,고정식,피막형",1,80869908
RC1608J392CS,"저항기,고정식,피막형",1,80869908
RC1608J432CS,"저항기,고정식,피막형",1,80869908
RC1608J512CS,"저항기,고정식,피막형",1,80869908
RC1608J562CS,"저항기,고정식,피막형",1,80869908
RC1608J622CS,"저항기,고정식,피막형",1,80869908
RC1608J102CS,"저항기,고정식,피막형",2,80869908
RC1608J112CS,"저항기,고정식,피막형",2,80869908
RC1608J122CS,"저항기,고정식,피막형",2,80869908
RC1608J132CS,"저항기,고정식,피막형",2,80869908
RC1608J152CS,"저항기,고정식,피막형",2,80869908
RC1608J182CS,"저항기,고정식,피막형",2,80869908
RC1608J202CS,"저항기,고정식,피막형",2,80869908
RC1608J222CS,"저항기,고정식,피막형",2,80869908
RC1608J242CS,"저항기,고정식,피막형",2,80869908
RC1608J272CS,"저항기,고정식,피막형",2,80869908
